"well","strain","f.j","starch","cond.SN","cond.SN.dil","x","cfu.m","cfu.sd","od600.m","od600.sd"
"A04","C",-0.152618845223305,TRUE,"C","0.0125",0.25,354915.328467153,20588.7005939332,0.0714,0.00414192655120242
"A04","C",-0.0226901196625906,TRUE,"C","0.0125",0.025,354915.328467153,20588.7005939332,0.0714,0.00414192655120242
"A04","C",-0.145687569476231,TRUE,"C","0.0125",0.05,354915.328467153,20588.7005939332,0.0714,0.00414192655120242
"A04","C",-0.184659648205061,TRUE,"C","0.0125",0.125,354915.328467153,20588.7005939332,0.0714,0.00414192655120242
"A04","C",0,TRUE,"C","0.0125",0,NA,NA,NA,NA
"A05","C",-0.696370791429821,TRUE,"C","0.00625",0.5,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",1,FALSE,"C","0.00625",0.5,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",-0.453694796676869,TRUE,"C","0.00625",0.25,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",-0.345168342807171,TRUE,"C","0.00625",0.025,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",-0.353213817227809,TRUE,"C","0.00625",0.05,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",-0.485002186270223,TRUE,"C","0.00625",0.125,297254.01459854,11902.2793988538,0.0598,0.00239443799947573
"A05","C",0,TRUE,"C","0.00625",0,NA,NA,NA,NA
"A06","C",-0.110381932127232,TRUE,"C","0",0.5,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",1,FALSE,"C","0",0.5,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",-0.0361830436324937,TRUE,"C","0",0.25,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",0.148161286508218,TRUE,"C","0",0.025,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",0.127882227740333,TRUE,"C","0",0.05,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",-0.00289700839541207,TRUE,"C","0",0.125,375792.700729927,33892.3067135632,0.0756,0.00681827609362432
"A06","C",0,TRUE,"C","0",0,NA,NA,NA,NA
"A07","C",-0.0963986073854233,TRUE,"C","0.1",0.5,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",1,FALSE,"C","0.1",0.5,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",-0.0274527709605619,TRUE,"C","0.1",0.25,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",-0.0285371839506878,TRUE,"C","0.1",0.025,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",-0.0698019519433823,TRUE,"C","0.1",0.05,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",-0.0858969236915703,TRUE,"C","0.1",0.125,574127.737226277,58827.0018696265,0.1155,0.0118345069840512
"A07","C",0,TRUE,"C","0.1",0,NA,NA,NA,NA
"A08","C",-0.202513442540953,TRUE,"C","0.05",0.5,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",1,FALSE,"C","0.05",0.5,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",-0.122483431286732,TRUE,"C","0.05",0.25,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",-0.114918094285357,TRUE,"C","0.05",0.025,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",-0.223583843941478,TRUE,"C","0.05",0.05,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",-0.151619357258972,TRUE,"C","0.05",0.125,569654.01459854,34692.8966834995,0.1146,0.00697933457509462
"A08","C",0,TRUE,"C","0.05",0,NA,NA,NA,NA
"A09","C",-0.267251952746756,TRUE,"C","0.025",0.5,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",1,FALSE,"C","0.025",0.5,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",-0.128203472984314,TRUE,"C","0.025",0.25,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",-0.158672777741915,TRUE,"C","0.025",0.025,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",-0.166160996707766,TRUE,"C","0.025",0.05,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",-0.129107223549157,TRUE,"C","0.025",0.125,431962.773722628,36411.1078240791,0.0869,0.00732499525976335
"A09","C",0,TRUE,"C","0.025",0,NA,NA,NA,NA
"A10","C",-0.27375,TRUE,"C","0.0125",0.5,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",1,FALSE,"C","0.0125",0.5,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",-0.083375,TRUE,"C","0.0125",0.25,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",-0.0297499999999999,TRUE,"C","0.0125",0.025,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",-0.063625,TRUE,"C","0.0125",0.05,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",-0.15225,TRUE,"C","0.0125",0.125,411582.481751825,50951.7402427871,0.0828,0.0102502032500174
"A10","C",0,TRUE,"C","0.0125",0,NA,NA,NA,NA
"A11","C",-0.220765803577194,TRUE,"C","0.00625",0.5,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",1,FALSE,"C","0.00625",0.5,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",-0.121327565054562,TRUE,"C","0.00625",0.25,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",-0.0215019048234,TRUE,"C","0.00625",0.025,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",-0.0998902305159166,TRUE,"C","0.00625",0.05,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",-0.169626138051269,TRUE,"C","0.00625",0.125,310675.182481752,32150.5036205009,0.0625,0.00646786930397742
"A11","C",0,TRUE,"C","0.00625",0,NA,NA,NA,NA
"A12","C",-0.449826989619377,TRUE,"C","0",0.5,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",1,FALSE,"C","0",0.5,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",-0.465791129285939,TRUE,"C","0",0.25,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",-0.0402642340358605,TRUE,"C","0",0.025,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",-0.26038062283737,TRUE,"C","0",0.05,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",-0.329663416168607,TRUE,"C","0",0.125,431465.693430657,62297.2044351149,0.0868,0.0125326240934078
"A12","C",0,TRUE,"C","0",0,NA,NA,NA,NA
"B01","C",-0.163234032119652,TRUE,"E","0.1",0.5,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",1,FALSE,"E","0.1",0.5,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",-0.107331126639696,TRUE,"E","0.1",0.25,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",-0.0603162927546892,TRUE,"E","0.1",0.025,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",-0.0937844795880838,TRUE,"E","0.1",0.05,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",-0.11278656368763,TRUE,"E","0.1",0.125,647695.620437956,91027.3925547803,0.1303,0.0183124123054404
"B01","C",0,TRUE,"E","0.1",0,NA,NA,NA,NA
"B02","C",0.00144994780187913,TRUE,"E","0.05",0.5,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",1,FALSE,"E","0.05",0.5,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",-0.0455283609790047,TRUE,"E","0.05",0.25,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",-0.0533580791091521,TRUE,"E","0.05",0.025,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",-0.0714534276766037,TRUE,"E","0.05",0.05,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",-0.0874028534972742,TRUE,"E","0.05",0.125,750094.160583941,119309.625462976,0.1509,0.0240020832429187
"B02","C",0,TRUE,"E","0.05",0,NA,NA,NA,NA
"B03","C",0.0464977159016751,TRUE,"E","0.025",0.5,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",1,FALSE,"E","0.025",0.5,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",0.171470524254949,TRUE,"E","0.025",0.25,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",0.0152273221666303,TRUE,"E","0.025",0.025,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",0.0418207526647814,TRUE,"E","0.025",0.05,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",0.0227322166630411,TRUE,"E","0.025",0.125,350441.605839416,82055.8971320311,0.0705,0.0165075740192192
"B03","C",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B04","C",-0.182788613600422,TRUE,"E","0.0125",0.5,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",1,FALSE,"E","0.0125",0.5,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",0.00533737480231944,TRUE,"E","0.0125",0.25,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",-0.163152345809172,TRUE,"E","0.0125",0.025,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",-0.109844491302056,TRUE,"E","0.0125",0.05,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",-0.195044807590933,TRUE,"E","0.0125",0.125,417050.364963504,103354.722343591,0.0839,0.0207923597078884
"B04","C",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B05","C",0.0523759589381311,TRUE,"E","0.00625",0.5,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",1,FALSE,"E","0.00625",0.5,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",0.0804680169987305,TRUE,"E","0.00625",0.25,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",0.0219107014735912,TRUE,"E","0.00625",0.025,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",0.0864286108504884,TRUE,"E","0.00625",0.05,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",0.014184005739831,TRUE,"E","0.00625",0.125,368833.576642336,58195.910913903,0.0742,0.0117075474232081
"B05","C",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B06","C",-0.164152322722138,TRUE,"E","0",0.5,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",1,FALSE,"E","0",0.5,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",-0.0310360869276267,TRUE,"E","0",0.25,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",0.0446600651292618,TRUE,"E","0",0.025,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",0.121220176779424,TRUE,"E","0",0.05,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",-0.0990895195055492,TRUE,"E","0",0.125,284329.927007299,44632.778857981,0.0572,0.00897898781724434
"B06","C",0,TRUE,"E","0",0,NA,NA,NA,NA
"B07","C",-0.103198551599276,TRUE,"E","0.1",0.5,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",1,FALSE,"E","0.1",0.5,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",0.084067592033796,TRUE,"E","0.1",0.25,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",-0.0772480386240193,TRUE,"E","0.1",0.025,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",-0.133433916716958,TRUE,"E","0.1",0.05,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",-0.0870850935425469,TRUE,"E","0.1",0.125,518454.744525547,61910.3919608452,0.1043,0.0124548071932978
"B07","C",0,TRUE,"E","0.1",0,NA,NA,NA,NA
"B08","C",-0.00603507173764517,TRUE,"E","0.05",0.5,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",1,FALSE,"E","0.05",0.5,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",0.00427009792757915,TRUE,"E","0.05",0.25,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",-0.0141767251195628,TRUE,"E","0.05",0.025,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",0.0263038032338875,TRUE,"E","0.05",0.05,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",-0.00244818947847847,TRUE,"E","0.05",0.125,507518.97810219,94501.9230687404,0.1021,0.0190114000887187
"B08","C",0,TRUE,"E","0.05",0,NA,NA,NA,NA
"B09","C",-0.0239972177138881,TRUE,"E","0.025",0.5,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",1,FALSE,"E","0.025",0.5,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",0.055877579411083,TRUE,"E","0.025",0.25,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",-0.0140273591467655,TRUE,"E","0.025",0.025,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",0.0563992580570369,TRUE,"E","0.025",0.05,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",0.0152446093206586,TRUE,"E","0.025",0.125,463278.832116788,73273.2245981965,0.0932,0.0147407221291526
"B09","C",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B10","C",-0.0234280792420327,TRUE,"E","0.0125",0.5,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",1,FALSE,"E","0.0125",0.5,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",0.0320987654320988,TRUE,"E","0.0125",0.25,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",-0.00166523112259531,TRUE,"E","0.0125",0.025,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",0.0229112833763997,TRUE,"E","0.0125",0.05,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",-0.0547803617571059,TRUE,"E","0.0125",0.125,443395.620437956,99438.1483974093,0.0892,0.020004443950727
"B10","C",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B11","C",0.0198928438809611,TRUE,"E","0.00625",0.5,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",1,FALSE,"E","0.00625",0.5,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",0.115325446925893,TRUE,"E","0.00625",0.25,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",0.06912100153838,TRUE,"E","0.00625",0.025,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",0.0964405071349002,TRUE,"E","0.00625",0.05,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",0.0393082595087795,TRUE,"E","0.00625",0.125,974774.452554744,111112.240533032,0.1961,0.0223529764361607
"B11","C",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B12","C",-0.420205531207496,TRUE,"E","0",0.5,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",1,FALSE,"E","0",0.5,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",-0.344264772555539,TRUE,"E","0",0.25,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",-0.00702735378570352,TRUE,"E","0",0.025,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",-0.209158228804594,TRUE,"E","0",0.05,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",-0.226764394740819,TRUE,"E","0",0.125,262955.474452555,14530.0952056216,0.0529,0.00292308816911917
"B12","C",0,TRUE,"E","0",0,NA,NA,NA,NA
"D01","C",-0.116274875248001,TRUE,"M","0.1",0.5,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",1,FALSE,"M","0.1",0.5,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",-0.108819816028377,TRUE,"M","0.1",0.25,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",-0.0413034329345277,TRUE,"M","0.1",0.025,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",-0.0814044369626643,TRUE,"M","0.1",0.05,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",-0.098659291769374,TRUE,"M","0.1",0.125,698894.890510949,74181.8204837042,0.1406,0.0149235086729332
"D01","C",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D02","C",0.0557882392360529,TRUE,"M","0.05",0.5,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",1,FALSE,"M","0.05",0.5,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",0.0128441391634555,TRUE,"M","0.05",0.25,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",-0.006589601831686,TRUE,"M","0.05",0.025,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",-0.0516557770704196,TRUE,"M","0.05",0.05,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",-0.017088289495728,TRUE,"M","0.05",0.125,1028459.12408759,110293.841762428,0.2069,0.0221883352737925
"D02","C",0,TRUE,"M","0.05",0,NA,NA,NA,NA
"D03","C",-0.00415776404689039,TRUE,"M","0.025",0.5,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",1,FALSE,"M","0.025",0.5,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",-0.00785355431079293,TRUE,"M","0.025",0.25,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",-0.0558410810186523,TRUE,"M","0.025",0.025,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",-0.0543396662239419,TRUE,"M","0.025",0.05,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",0.00918172893688274,TRUE,"M","0.025",0.125,529887.591240876,94523.7092513543,0.1066,0.0190157829184075
"D03","C",0,TRUE,"M","0.025",0,NA,NA,NA,NA
"D04","C",-0.133913584084551,TRUE,"M","0.0125",0.5,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",1,FALSE,"M","0.0125",0.5,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",-0.15020205160087,TRUE,"M","0.0125",0.25,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",-0.127820951196767,TRUE,"M","0.0125",0.025,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",-0.18159776188996,TRUE,"M","0.0125",0.05,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",-0.130432079577246,TRUE,"M","0.0125",0.125,1501182.48175182,42567.4130709048,0.302,0.00856348838577674
"D04","C",0,TRUE,"M","0.0125",0,NA,NA,NA,NA
"D05","C",-0.136260694514343,TRUE,"M","0.00625",0.5,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",1,FALSE,"M","0.00625",0.5,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",-0.167715148465023,TRUE,"M","0.00625",0.25,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",-0.0751761449421235,TRUE,"M","0.00625",0.025,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",-0.0539758429793658,TRUE,"M","0.00625",0.05,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",-0.00798943130347252,TRUE,"M","0.00625",0.125,329067.153284672,43385.1091589496,0.0662,0.00872798818616167
"D05","C",0,TRUE,"M","0.00625",0,NA,NA,NA,NA
"D06","C",-0.203238707139579,TRUE,"M","0",0.5,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",1,FALSE,"M","0",0.5,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",-0.148495377958434,TRUE,"M","0",0.25,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",0.0626761948469153,TRUE,"M","0",0.025,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",0.065495312397561,TRUE,"M","0",0.05,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",-0.0451058808103326,TRUE,"M","0",0.125,260470.072992701,9135.70530430506,0.0524,0.00183787316694536
"D06","C",0,TRUE,"M","0",0,NA,NA,NA,NA
"D07","C",0.053725291434364,TRUE,"M","0.1",0.5,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",1,FALSE,"M","0.1",0.5,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",5.63158191136948e-05,TRUE,"M","0.1",0.25,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",0.0461226558540295,TRUE,"M","0.1",0.025,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",0.14608323478065,TRUE,"M","0.1",0.05,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",0.0395900208368534,TRUE,"M","0.1",0.125,647198.540145985,115196.860693901,0.1302,0.0231746988473781
"D07","C",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D08","C",0.0358388657589739,TRUE,"M","0.05",0.5,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",1,FALSE,"M","0.05",0.5,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",-0.0196916844829524,TRUE,"M","0.05",0.25,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",-0.00877686508383024,TRUE,"M","0.05",0.025,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",0.0214358051085856,TRUE,"M","0.05",0.05,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",-0.0147968943400472,TRUE,"M","0.05",0.125,1320742.33576642,113812.211115543,0.2657,0.0228961423242723
"D08","C",0,TRUE,"M","0.05",0,NA,NA,NA,NA
"D09","C",-0.196509372979961,TRUE,"M","0.025",0.5,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",1,FALSE,"M","0.025",0.5,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",-0.0674208144796382,TRUE,"M","0.025",0.25,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",-0.133354880413704,TRUE,"M","0.025",0.025,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",-0.116160310277957,TRUE,"M","0.025",0.05,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",-0.068261150614092,TRUE,"M","0.025",0.125,681994.160583942,66558.4550578496,0.1372,0.0133898800924015
"D09","C",0,TRUE,"M","0.025",0,NA,NA,NA,NA
"D10","C",0.0245619871368375,TRUE,"M","0.0125",0.5,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",1,FALSE,"M","0.0125",0.5,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",-0.0480150809492126,TRUE,"M","0.0125",0.25,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",0.0181858505211798,TRUE,"M","0.0125",0.025,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",-0.000110889332446185,TRUE,"M","0.0125",0.05,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",0.0123087159015304,TRUE,"M","0.0125",0.125,1326707.29927007,47066.8515302811,0.2669,0.0094686617615984
"D10","C",0,TRUE,"M","0.0125",0,NA,NA,NA,NA
"D11","C",-0.2347254926261,TRUE,"M","0.00625",0.5,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",1,FALSE,"M","0.00625",0.5,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",-0.11736274631305,TRUE,"M","0.00625",0.25,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",-0.0953649770727476,TRUE,"M","0.00625",0.025,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",-0.119283678274879,TRUE,"M","0.00625",0.05,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",-0.0658693766265954,TRUE,"M","0.00625",0.125,393687.591240876,11431.6459752406,0.0792,0.00229975844142138
"D11","C",0,TRUE,"M","0.00625",0,NA,NA,NA,NA
"D12","C",-0.412426648256817,TRUE,"M","0",0.5,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",1,FALSE,"M","0",0.5,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",-0.304936140835347,TRUE,"M","0",0.25,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",-0.00289955125992392,TRUE,"M","0",0.025,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",-0.119364860200207,TRUE,"M","0",0.05,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",-0.215464273386261,TRUE,"M","0",0.125,419038.686131387,45801.5726093817,0.0843,0.00921411959983155
"D12","C",0,TRUE,"M","0",0,NA,NA,NA,NA
"E01","C",0.185827580304673,TRUE,"P","0.1",0.5,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",1,FALSE,"P","0.1",0.5,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",-0.020710903177954,TRUE,"P","0.1",0.25,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",0.0232783705140641,TRUE,"P","0.1",0.025,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",-0.09499629143607,TRUE,"P","0.1",0.05,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",-0.0972214297940319,TRUE,"P","0.1",0.125,830124.087591241,215847.096570653,0.167,0.0434229841852855
"E01","C",0,TRUE,"P","0.1",0,NA,NA,NA,NA
"E02","C",0.00606498998442029,TRUE,"P","0.05",0.5,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",1,FALSE,"P","0.05",0.5,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",0.014633874916537,TRUE,"P","0.05",0.25,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",0.0171377698642332,TRUE,"P","0.05",0.025,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",-0.0648230580903626,TRUE,"P","0.05",0.05,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",-0.0700534164255509,TRUE,"P","0.05",0.125,771965.693430657,212165.892822202,0.1553,0.0426824189671683
"E02","C",0,TRUE,"P","0.05",0,NA,NA,NA,NA
"E03","C",-0.00204582651391161,TRUE,"P","0.025",0.5,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",1,FALSE,"P","0.025",0.5,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",-0.0280570493336452,TRUE,"P","0.025",0.25,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",-0.0472878185644143,TRUE,"P","0.025",0.025,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",-0.0701426233341127,TRUE,"P","0.025",0.05,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",-0.111117605798457,TRUE,"P","0.025",0.125,619859.124087591,118376.331584382,0.1247,0.0238143280867259
"E03","C",0,TRUE,"P","0.025",0,NA,NA,NA,NA
"E04","C",0.0477692395916961,TRUE,"P","0.0125",0.5,839568.613138686,106983.309591209,0.1689,0.0215223398149716
"E04","C",1,FALSE,"P","0.0125",0.5,839568.613138686,106983.309591209,0.1689,0.0215223398149716
