"S2","S1","Vj.fit","se","Vj.s1","se.s1","od.m.x","od.sd.x","Vj.s2","se.s2","od.m.y","od.sd.y","Vj.pred","Vj.pred.se","xt","f.fitted","upper.f.fitted","lower.f.fitted","f.pred","upper.f.pred","lower.f.pred"
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,4.48484848484849,0.8272551387016,0.847340461781775,0.804817579383425,0.831056888168401,0.934749927999822,0.598117625485012
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,4.48484848484849,0.999998337451602,0.999999745045652,0.99998930376301,0.999999607069798,0.999999959076802,0.999996288587278
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,4.48484848484849,0.0138266027875231,0.0305365989434723,0.00321565287412306,0.0138266027875231,0.0389610030571209,0.000920961320160507
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,4.48484848484849,0.906027334244491,0.921359687797732,0.887929515959053,0.895150584928144,0.940049946101445,0.820399988757744
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,4.48484848484849,0.088100589515945,0.126025055157702,0.0546187543649401,0.0909975192653406,0.157127762192866,0.0372533189649277
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,4.48484848484849,0.773599277461348,0.822117894586257,0.713885324043384,0.771947439285199,0.909539580159747,0.4816335827399
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,4.48484848484849,0.999999112545054,0.99999988367477,0.99999332774825,0.999999426618754,0.999999940001738,0.999994613290409
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,4.48484848484849,0.9952315851249,0.997406188564259,0.991291269477131,0.9952315851249,0.997987806030588,0.988848078484461
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,4.48484848484849,0.925763062068511,0.94350594053564,0.902842915536407,0.919232877659824,0.95480134633334,0.858405972227751
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,4.48484848484849,0.986597292136339,0.992285450257526,0.976891750643999,0.988444201859753,0.996547334370664,0.962637704175029
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,4.48484848484849,0.999999999639859,0.999999999990128,0.999999987132765,0.99999998218608,0.999999998331455,0.999999812235009
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,4.48484848484849,0.201648494504669,0.266779593741027,0.13896126497068,0.201648494504669,0.293865512835592,0.114478577034047
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,4.48484848484849,0.868797937303236,0.888223775889759,0.846306851266648,0.821379977404144,0.931015047788524,0.576736620984229
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,4.48484848484849,0.999988433464545,0.999997694039637,0.999942738328844,0.99999957888134,0.999999956223934,0.999996015455465
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,4.48484848484849,0.972509601160531,0.990128690170084,0.926057442257499,0.972509601160531,0.993590646088028,0.890145282113824
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,4.48484848484849,0.999999999388693,0.999999999992229,0.999999953432034,0.999999953243623,0.999999996315818,0.999999416208434
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,4.48484848484849,0.999999999999958,0.999999999999996,0.999999999999582,0.999999999999958,0.999999999999998,0.999999999998915
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,4.60606060606061,0.264876784614575,0.318086307469835,0.211681064169659,0.264876784614575,0.339891050133113,0.189944612694224
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,4.60606060606061,0.10426771817321,0.126445737064689,0.0833232333180481,0.119073167870643,0.178903375477272,0.066211483667885
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,4.60606060606061,0.94150311484758,0.955414681736073,0.923520485476764,0.930608338621443,0.961674514736255,0.876641348546466
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,4.60606060606061,0.170368430174289,0.206967891994152,0.135061608830204,0.237241579603231,0.322839501293502,0.153431421322859
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,4.60606060606061,0.838256313660321,0.857651366312463,0.816495151219544,0.841933826348324,0.940820165622595,0.612546991842006
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,4.60606060606061,0.999998898115552,0.999999839823176,0.999992521764453,0.99999975008132,0.999999975590248,0.999997482950334
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,4.60606060606061,0.0145385333450938,0.0320567603769101,0.00338682270499024,0.0145385333450938,0.0408733445859589,0.000970656697360295
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,4.60606060606061,0.913760756677667,0.92824634243189,0.896559657576891,0.903435216791751,0.945774277959924,0.831617952997673
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,4.60606060606061,0.092140427579155,0.131548391703668,0.0572369536210717,0.0951552260616655,0.163776349728051,0.0390869040164543
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,4.60606060606061,0.78606950172714,0.83328239175491,0.727455311386892,0.784455149792495,0.917086579004627,0.495553096284407
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,4.60606060606061,0.999999422279759,0.999999928529177,0.999995398057648,0.999999631359446,0.999999963822452,0.999996307497904
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,4.60606060606061,0.996011929235161,0.997870057431884,0.992582028658964,0.996011929235161,0.998360172508928,0.990428872843783
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,4.60606060606061,0.932389770646122,0.948997008718872,0.910741718576729,0.926242275263699,0.95948265367259,0.868299004922134
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,4.60606060606061,0.988432053824547,0.993453086758523,0.97971643017854,0.990071426991471,0.997140336382575,0.966708089289651
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,4.60606060606061,0.999999999812008,0.99999999999534,0.999999992572021,0.999999989621465,0.999999999090679,0.999999883056778
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,4.60606060606061,0.209772988455804,0.276788516367991,0.144962286451824,0.209772988455804,0.304563661326673,0.119563613619941
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,4.60606060606061,0.878272165418797,0.896840140872588,0.856655375907407,0.832567510902138,0.93732095568272,0.591167461758735
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,4.60606060606061,0.999991895048744,0.99999845730492,0.999957974784816,0.999999731623368,0.999999973838707,0.999997292203208
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,4.60606060606061,0.975739011704623,0.991559524043069,0.932666485167614,0.975739011704623,0.994591295598178,0.898671061997079
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,4.60606060606061,0.999999999676124,0.999999999996357,0.999999972121455,0.999999972005459,0.999999997946921,0.999999624473821
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,4.60606060606061,0.999999999999983,0.999999999999998,0.999999999999819,0.999999999999983,0.999999999999999,0.999999999999519
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,4.72727272727273,0.27457321101665,0.329057983467881,0.21989450836091,0.27457321101665,0.351325040757365,0.197491640853038
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,4.72727272727273,0.108831466616261,0.131838354219268,0.0870651510942166,0.124194823699146,0.186098247888722,0.0692519312465193
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,4.72727272727273,0.946988902942492,0.959933922457994,0.930110162812108,0.936780176385257,0.965719052038241,0.885549205489329
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,4.72727272727273,0.177284714058193,0.215039840348621,0.140765231048419,0.246193648958541,0.333914957018561,0.159778211967159
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,4.72727272727273,0.848618429208692,0.867321032760046,0.827542461150434,0.852170839864758,0.946350647542207,0.626575878559207
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,4.72727272727273,0.99999927015573,0.999999899430575,0.999994774788536,0.999999841141022,0.999999985449312,0.999998294002453
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,4.72727272727273,0.0152659748823758,0.0336061068689618,0.00356216605593829,0.0152659748823758,0.0428203537419923,0.00102161727912486
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,4.72727272727273,0.920893098267243,0.934559773427563,0.904566874416355,0.911104394310906,0.95097502107935,0.842198901549777
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,4.72727272727273,0.0962330964300572,0.137125927652427,0.0598979673915271,0.0993662154313968,0.170473627589948,0.0409541120379632
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,4.72727272727273,0.797930323370323,0.843809304534407,0.74047494037275,0.79635479141426,0.924038032070943,0.509231482712317
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,4.72727272727273,0.999999624145256,0.999999956115469,0.999996827911021,0.999999763139234,0.9999999781995,0.999997470394075
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,4.72727272727273,0.996666379797295,0.998251936515977,0.993684826616674,0.996666379797295,0.998664374915158,0.991789893405042
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,4.72727272727273,0.93845320411382,0.953976072440738,0.918034814498762,0.932673979950028,0.963696573681127,0.877552400125713
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,4.72727272727273,0.990020833234438,0.994446954180332,0.982204807707265,0.991473978493044,0.997632787327708,0.970349511537216
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,4.72727272727273,0.999999999901932,0.999999999997802,0.999999995714703,0.999999993957204,0.999999999504756,0.999999927211288
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,4.72727272727273,0.21792934926773,0.28678848857909,0.151015889499312,0.21792934926773,0.315230971818996,0.124703434528237
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,4.72727272727273,0.88711038782887,0.904833855905551,0.866362622028016,0.843117699757953,0.943076775353307,0.605227414116044
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,4.72727272727273,0.9999943241053,0.999998968566076,0.999969175406408,0.999999829071386,0.999999984375428,0.999998160974734
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,4.72727272727273,0.978599728852048,0.992786763647879,0.938712952942663,0.978599728852048,0.995438168776471,0.906576046897095
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,4.72727272727273,0.999999999828517,0.999999999998293,0.999999983320636,0.999999983249322,0.999999998856612,0.999999758591229
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,4.72727272727273,0.999999999999993,0.999999999999999,0.999999999999922,0.999999999999993,1,0.999999999999787
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,4.84848484848485,0.284262683833485,0.339980000633317,0.228133466881229,0.284262683833485,0.362689289035772,0.205074098188786
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,4.84848484848485,0.113447035648066,0.137282403420227,0.0908563702810213,0.129368369431522,0.193332771163324,0.0723372959147477
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,4.84848484848485,0.951981669207284,0.964011536148198,0.936159780936435,0.942428341598236,0.969350942936861,0.893857178278542
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,4.84848484848485,0.184243518590212,0.22313962808817,0.14651935406143,0.255157015419481,0.344936496003784,0.166172157992799
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,4.84848484848485,0.85837202121333,0.876383219571463,0.837986472363276,0.861799074985696,0.951385966831158,0.640206196669008
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,4.84848484848485,0.999999516863829,0.999999936893466,0.999996351135639,0.999999899082252,0.999999991331513,0.999998844388665
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,4.84848484848485,0.0160087638690543,0.0351841333655322,0.00374166350624694,0.0160087638690543,0.0448013215820144,0.00107384002051159
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,4.84848484848485,0.92746663817255,0.940343787396204,0.911991114927409,0.918199046987833,0.955696877228335,0.852172272003277
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,4.84848484848485,0.10037648957182,0.142754394770423,0.0626006711174484,0.103628292689654,0.177215400574759,0.0428542767265304
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,4.84848484848485,0.809203909674668,0.853728345355915,0.7529581019767,0.807668285415218,0.930436613082675,0.522663849073205
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,4.84848484848485,0.999999755619491,0.999999973070078,0.999997814767864,0.999999847900953,0.999999986870933,0.999998268061169
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,4.84848484848485,0.997214876701798,0.998566105380669,0.994626398224671,0.997214876701798,0.998912723292563,0.992960903599232
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,4.84848484848485,0.943997496421209,0.958487825058935,0.924764105917169,0.938571619919223,0.967487210332081,0.886201672296287
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,4.84848484848485,0.991395679793,0.995292341858578,0.98439544293958,0.992682061218057,0.99804146077278,0.973604978636613
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,4.84848484848485,0.999999999948873,0.999999999998964,0.999999997529246,0.999999996483761,0.999999999730439,0.999999954721228
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,4.84848484848485,0.226112177124309,0.296772777135535,0.157118414675983,0.226112177124309,0.325860356341031,0.129895124809679
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,4.84848484848485,0.895349734910821,0.912244910504104,0.875462182880079,0.853060138309002,0.948326946853503,0.618916766441579
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,4.84848484848485,0.999996027466598,0.999999310794792,0.99997740364298,0.999999891200302,0.999999990673972,0.999998751736583
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,4.84848484848485,0.981132134634363,0.993838667843834,0.944240999240483,0.981132134634363,0.996154413488657,0.91390049233892
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,4.84848484848485,0.99999999990926,0.999999999999201,0.999999990026936,0.999999989983149,0.999999999363617,0.999999844900912
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,4.84848484848485,0.999999999999997,1,0.999999999999966,0.999999999999997,1,0.999999999999905
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,4.96969696969697,0.293939001609604,0.350845614351404,0.236392721543803,0.293939001609604,0.373976980215427,0.212687268005538
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,4.96969696969697,0.118112021687272,0.142774852465936,0.0946950784217647,0.134590981130379,0.200602501095131,0.0754662344533681
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,4.96969696969697,0.95652280891616,0.967688319941814,0.941710039342985,0.947593952726312,0.972610196488685,0.901600696889009
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,4.96969696969697,0.191240617336297,0.23126214149608,0.152320704144182,0.264125940573876,0.355897350248543,0.172609480962903
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,4.96969696969697,0.867546939379457,0.884870645221581,0.847853800841781,0.870848928653515,0.955967517277685,0.653440779990925
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,4.96969696969697,0.999999680356399,0.999999960423545,0.999997453332027,0.999999935926543,0.999999994838749,0.999999217645187
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,4.96969696969697,0.0167667379789227,0.036790340616105,0.00392529570096001,0.0167667379789227,0.0468155485573389,0.00112732188199083
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,4.96969696969697,0.933521272350812,0.945639381092721,0.918870409684088,0.924758006160614,0.959981193457412,0.861566925375421
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,4.96969696969697,0.104568547018114,0.148430617525775,0.0653439585146415,0.107939312674548,0.183997614284086,0.0447867403779677
