"V1","V2","len.v1","len.v2","all.in","Vj.real.V1","Vj.real.V2","se.real.V1","se.real.V2","Vj.1.V1","Vj.1.V2","Vj.1.V1.se","Vj.1.V2.se","Vj.2.V1","Vj.2.V1.se","Vj.2.V2","Vj.2.V2.se","Vj.3.V1","Vj.3.V1.se","Vj.3.V2","Vj.3.V2.se","vari","poly","l1","l2","eps.h","eps.h.se","eps.h3","eps.h3.se"
"M-T","M-S-T",2,3,TRUE,11.2245556526682,13.3055673460416,0.693467124030279,0.83280066165817,10.576347958927,12.0711655040755,0.328368325521343,0.333129185497447,11.2245556526682,0.834594612085536,12.2731347360885,1.08230641981178,11.2245556526682,0.834594612085536,13.3055673460416,1.74250719217737,2.0810116933734,"N",0,1,1.0324326099531,1.36562957218423,0,0
"C-M-P","C-M-P-T",3,4,TRUE,14.9249923059404,15.8153021210871,0.886576618358238,0.78117752623907,2.94506111942078,10.9163055696905,0.288335662973337,0.352740053139809,22.45877440891,3.17564761046905,39.1999926395092,3.91900098615619,14.9249923059404,4.5777170720759,1.251439209725,7.00161060076976,0.890309815146701,"PP",0,1,-23.3846905184221,3.99609897987953,14.5638629113621,7.04505424622923
"-","C",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.119851363359158,0,0,0,0.119851363359158,0,0,0,"N",0,1,0,0,0,0
"-","C",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.364794919533946,0,0,0,0.364794919533946,0,0,0,"N",0,1,0,0,0,0
"-","C",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.314531868724336,0,0,0,0.314531868724336,0,0,0,"N",0,1,0,0,0,0
"-","C",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.105225929052669,0,0,0,0.105225929052669,0,0,0,"N",0,1,0,0,0,0
"-","C",0,1,TRUE,0,0,0,0,0,0,0,0,0,1.30316744967706,0,0,0,1.30316744967706,0,0,0,"N",0,1,0,0,0,0
"-","E",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.119851363359158,0,0,0,0.119851363359158,0,0,0,"N",0,1,0,0,0,0
"-","E",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.376367719909663,0,0,0,0.376367719909663,0,0,0,"N",0,1,0,0,0,0
"-","E",0,1,TRUE,0,0,0,0,0,0,0,0,0,1.28340067866883,0,0,0,1.28340067866883,0,0,0,"N",0,1,0,0,0,0
"-","E",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.108408461734796,0,0,0,0.108408461734796,0,0,0,"N",0,1,0,0,0,0
"-","E",0,1,TRUE,0,0,0,0,0,0,0,0,0,0.687079634956748,0,0,0,0.687079634956748,0,0,0,"N",0,1,0,0,0,0
"-","M",0,1,TRUE,0,2.60510350865721,0,0.257948961344854,0,2.60510350865721,0,0.257948961344854,0,0.376367719909663,2.60510350865721,0.257948961344854,0,0.376367719909663,2.60510350865721,0.257948961344854,2.60510350865721,"N",0,1,0,0.364794919533946,0,0
"-","M",0,1,TRUE,0,2.60510350865721,0,0.257948961344854,0,2.60510350865721,0,0.257948961344854,0,0.364794919533946,2.60510350865721,0.257948961344854,0,0.364794919533946,2.60510350865721,0.257948961344854,2.60510350865721,"N",0,1,0,0.364794919533946,0,0
"-","P",0,1,TRUE,0,0.339957610763573,0,0.128840164092509,0,0.339957610763573,0,0.128840164092509,0,1.28340067866883,0.339957610763573,0.128840164092509,0,1.28340067866883,0.339957610763573,0.128840164092509,0.339957610763573,"P",0,1,0,0.182207507438001,0,0
"-","M",0,1,TRUE,0,2.60510350865721,0,0.257948961344854,0,2.60510350865721,0,0.257948961344854,0,3.15212143970677,2.60510350865721,0.257948961344854,0,3.15212143970677,2.60510350865721,0.257948961344854,2.60510350865721,"N",0,1,0,0.364794919533946,0,0
"-","M",0,1,TRUE,0,2.60510350865721,0,0.257948961344854,0,2.60510350865721,0,0.257948961344854,0,0.388801367863423,2.60510350865721,0.257948961344854,0,0.388801367863423,2.60510350865721,0.257948961344854,2.60510350865721,"N",0,1,0,0.364794919533946,0,0
"-","M",0,1,TRUE,0,2.60510350865721,0,0.257948961344854,0,2.60510350865721,0,0.257948961344854,0,0.834594612085536,2.60510350865721,0.257948961344854,0,0.834594612085536,2.60510350865721,0.257948961344854,2.60510350865721,"N",0,1,0,0.364794919533946,0,0
"-","P",0,1,TRUE,0,0.339957610763573,0,0.128840164092509,0,0.339957610763573,0,0.128840164092509,0,0.314531868724336,0.339957610763573,0.128840164092509,0,0.314531868724336,0.339957610763573,0.128840164092509,0.339957610763573,"P",0,1,0,0.182207507438001,0,0
"-","S",0,1,TRUE,0,1.49481754514853,0,0.0561185978486826,0,1.49481754514853,0,0.0561185978486826,0,0.108408461734796,1.49481754514853,0.0561185978486826,0,0.108408461734796,1.49481754514853,0.0561185978486826,1.49481754514853,"N",0,1,0,0.0793636821789685,0,0
"-","P",0,1,TRUE,0,0.339957610763573,0,0.128840164092509,0,0.339957610763573,0,0.128840164092509,0,3.15212143970677,0.339957610763573,0.128840164092509,0,3.15212143970677,0.339957610763573,0.128840164092509,0.339957610763573,"P",0,1,0,0.182207507438001,0,0
"-","P",0,1,TRUE,0,0.339957610763573,0,0.128840164092509,0,0.339957610763573,0,0.128840164092509,0,1.04103589368202,0.339957610763573,0.128840164092509,0,1.04103589368202,0.339957610763573,0.128840164092509,0.339957610763573,"P",0,1,0,0.182207507438001,0,0
"-","P",0,1,TRUE,0,0.339957610763573,0,0.128840164092509,0,0.339957610763573,0,0.128840164092509,0,1.74492150277062,0.339957610763573,0.128840164092509,0,1.74492150277062,0.339957610763573,0.128840164092509,0.339957610763573,"P",0,1,0,0.182207507438001,0,0
"-","S",0,1,TRUE,0,1.49481754514853,0,0.0561185978486826,0,1.49481754514853,0,0.0561185978486826,0,0.105225929052669,1.49481754514853,0.0561185978486826,0,0.105225929052669,1.49481754514853,0.0561185978486826,1.49481754514853,"N",0,1,0,0.0793636821789685,0,0
"-","T",0,1,TRUE,0,7.97124445026975,0,0.203194710922311,0,7.97124445026975,0,0.203194710922311,0,0.687079634956748,7.97124445026975,0.203194710922311,0,0.687079634956748,7.97124445026975,0.203194710922311,7.97124445026975,"N",0,1,0,0.287360715988813,0,0
"-","S",0,1,TRUE,0,1.49481754514853,0,0.0561185978486826,0,1.49481754514853,0,0.0561185978486826,0,0.659278067602216,1.49481754514853,0.0561185978486826,0,0.659278067602216,1.49481754514853,0.0561185978486826,1.49481754514853,"N",0,1,0,0.0793636821789685,0,0
"-","T",0,1,TRUE,0,7.97124445026975,0,0.203194710922311,0,7.97124445026975,0,0.203194710922311,0,0.659278067602216,7.97124445026975,0.203194710922311,0,0.659278067602216,7.97124445026975,0.203194710922311,7.97124445026975,"N",0,1,0,0.287360715988813,0,0
"-","S",0,1,TRUE,0,1.49481754514853,0,0.0561185978486826,0,1.49481754514853,0,0.0561185978486826,0,1.04103589368202,1.49481754514853,0.0561185978486826,0,1.04103589368202,1.49481754514853,0.0561185978486826,1.49481754514853,"N",0,1,0,0.0793636821789685,0,0
"-","S",0,1,TRUE,0,1.49481754514853,0,0.0561185978486826,0,1.49481754514853,0,0.0561185978486826,0,0.388801367863423,1.49481754514853,0.0561185978486826,0,0.388801367863423,1.49481754514853,0.0561185978486826,1.49481754514853,"N",0,1,0,0.0793636821789685,0,0
"-","T",0,1,TRUE,0,7.97124445026975,0,0.203194710922311,0,7.97124445026975,0,0.203194710922311,0,1.30316744967706,7.97124445026975,0.203194710922311,0,1.30316744967706,7.97124445026975,0.203194710922311,7.97124445026975,"N",0,1,0,0.287360715988813,0,0
"-","T",0,1,TRUE,0,7.97124445026975,0,0.203194710922311,0,7.97124445026975,0,0.203194710922311,0,1.74492150277062,7.97124445026975,0.203194710922311,0,1.74492150277062,7.97124445026975,0.203194710922311,7.97124445026975,"N",0,1,0,0.287360715988813,0,0
"-","T",0,1,TRUE,0,7.97124445026975,0,0.203194710922311,0,7.97124445026975,0,0.203194710922311,0,0.834594612085536,7.97124445026975,0.203194710922311,0,0.834594612085536,7.97124445026975,0.203194710922311,7.97124445026975,"N",0,1,0,0.287360715988813,0,0
