"N","Prop.Mean.1","Prop.Mean.2","Prop.sd.1","Prop.sd.2","prop2.5","prop97.5","Sim.Mean","Sim.sd","Sim.Median","Sim.MAD","sim2.5","sim97.5"
32052.7079843663,19.4913393435171,21.1691562935153,3.39056212191348,4.17770968541302,12.8034369495302,29.5348756375004,23.4261191984604,792.82816700578,19.7471866508306,3.14507254492656,15.4241506377416,46.4926594376571
33281.6582914573,19.9193248010445,21.5680095803008,3.38362399304713,4.14924927662248,13.2592812218761,29.8767379387255,22.7951082063555,606.767619629661,20.1706014197462,3.13637711440048,15.8663374165372,45.6671377619384
34510.6085985483,20.3340138371794,21.9529823401314,3.37303189740508,4.11749806602567,13.7078346842174,30.1981299960453,23.3256161823618,587.220793904457,20.5763395483265,3.12146928759749,16.2961657493143,45.7058191808975
35739.5589056393,20.7360166030726,22.324848696465,3.35913970781284,4.08285655023666,14.149069479376,30.5006279135539,22.061241060763,882.872162530308,20.9695452134322,3.11168791554881,16.7092758245811,45.3428827964229
36968.5092127303,21.1259064805116,22.6843238952271,3.34227288333414,4.04568578720422,14.5829778472061,30.7856699432481,22.4587118321557,2779.21985242197,21.3603049769667,3.10199319350114,17.1225317508729,45.0513628735759
38197.4595198213,21.5042228105885,23.0320698622454,3.32273071052047,4.00631150677937,15.0095694507596,31.0545702737312,24.0928728484048,949.423856981698,21.7220648080731,3.08558180331006,17.5178153619872,44.4702858679425
39426.4098269123,21.8714733829271,23.3687001452182,3.30078842281663,3.96502778587802,15.4288689588684,31.3085313315681,24.2090619677384,466.098135377801,22.0930958350699,3.0789293683642,17.9034867884537,44.4621497419654
40655.3601340034,22.2281367096285,23.6947843174842,3.27669918498987,3.92210033112535,15.8409138765319,31.5486547584366,24.7526402246293,396.613599298429,22.449396262168,3.04954003367879,18.2856940819177,44.1550221105245
41884.3104410944,22.5746641053488,24.0108519101036,3.25069593803526,3.87776940943741,16.2457526086099,31.7759512115972,25.26281959275,224.428630313878,22.7869359727388,3.03537442783618,18.6456628890349,43.718687688303
43113.2607481854,22.9114815925211,24.3173959296442,3.22299310553617,3.83225246393085,16.6434427393398,31.9913491199486,25.226442795635,970.559109461765,23.1278177290928,3.01547639912555,19.000342224696,43.5100778910325
44342.2110552764,23.2389916486348,24.6148760113117,3.19378816591953,3.78574644924669,17.0340495090616,32.1957025135618,26.6622818089806,927.615411792066,23.4423316680573,2.9870146094532,19.3472910868105,43.1382604004593
45571.1613623674,23.5575748106381,24.9037212504521,3.16326309711301,3.7384299170667,17.4176444695459,32.3897980313584,26.0091532174792,312.848936277894,23.7615563491932,2.9612436185628,19.6900899496786,42.8948629160448
46800.1116694584,23.8675911499117,25.1843327498113,3.13158570124,3.69046487942817,17.7943043000298,32.5743611995928,25.97646550932,494.479780088849,24.0721620281545,2.93348677789189,20.0285507418251,42.7475815689309
48029.0619765494,24.1693816298338,25.457085915099,3.09891081749194,3.64199847447887,18.1641097671646,32.7500620630335,25.6832056308416,165.900130470367,24.3629973993013,2.90647201627473,20.3436014290323,42.3780016677534
49258.0122836404,24.4632693566958,25.7223325272552,3.06538143140783,3.59316445659292,18.5271448133758,32.9175202411347,27.5679008456332,1093.78226844898,24.6643109474306,2.88703588908347,20.6728181148112,42.1928630432347
